33.50561,-141.21742
33.50149,-140.52294
33.50304,-139.57534
33.50194,-138.40410
33.50187,-138.39913
33.50173,-138.38471
33.50180,-138.37793
33.50154,-138.34507
33.50150,-138.34066
33.50144,-138.33647
33.50143,-138.25931
33.50147,-138.25516
33.50151,-138.20965
33.50161,-138.20533
33.50168,-138.20100
33.50176,-138.19351
33.50189,-138.18487
