41.88147,-138.00248
41.87893,-138.00730
41.87677,-138.01123
41.87452,-138.01552
41.87235,-138.01967
41.86917,-138.02597
41.86712,-138.03012
41.86507,-138.03430
41.86288,-138.03868
41.86062,-138.04282
41.85870,-138.04623
41.85620,-138.05117
41.85418,-138.05510
41.85193,-138.05928
41.84982,-138.06342
41.84773,-138.06750
41.84550,-138.07173
41.84298,-138.07660
41.84023,-138.08198
41.83802,-138.08630
41.83585,-138.09067
41.83378,-138.09498
41.82558,-138.11117
41.82335,-138.11567
41.82128,-138.11973
41.81885,-138.12440
41.81635,-138.12943
41.81432,-138.13350
41.81203,-138.13800
41.80992,-138.14207
41.80772,-138.14645
41.80382,-138.15443
41.80142,-138.15917
41.79362,-138.17543
41.79163,-138.17975
41.78502,-138.19285
41.78287,-138.19743
41.77958,-138.20383
41.77777,-138.20720
41.77528,-138.21207
41.77293,-138.21680
41.76650,-138.22825
41.76422,-138.23243
41.75675,-138.24562
41.75472,-138.24890
41.75238,-138.25295
41.74852,-138.25993
41.73618,-138.28237
41.73272,-138.28897
41.73057,-138.29308
41.72870,-138.29665
41.72643,-138.30080
41.72425,-138.30473
41.72175,-138.30955
41.71955,-138.31378
41.71747,-138.31782
41.71532,-138.32192
41.71298,-138.32617
41.71045,-138.33077
41.70807,-138.33513
41.70602,-138.33922
41.70370,-138.34333
41.70155,-138.34733
41.69945,-138.35147
41.69733,-138.35572
41.69542,-138.35915
41.69312,-138.36318
41.69097,-138.36727
41.68878,-138.37142
41.68670,-138.37543
41.68457,-138.37950
41.68237,-138.38368
41.68008,-138.38788
41.67748,-138.39282
41.67505,-138.39730
41.67297,-138.40135
41.67113,-138.40487
41.66925,-138.40862
41.66715,-138.41292
41.66490,-138.41712
41.66285,-138.42093
41.66035,-138.42565
41.65133,-138.44302
41.64390,-138.45717
41.63202,-138.48043
41.53087,-138.66710
41.52828,-138.67202
41.52595,-138.67620
41.52370,-138.68025
41.52113,-138.68508
41.51867,-138.68982
41.51577,-138.69532
41.51342,-138.69930
41.50688,-138.71132
41.50475,-138.71522
41.49345,-138.73605
41.49120,-138.74023
41.48895,-138.74435
41.48672,-138.74857
41.48455,-138.75257
41.48223,-138.75695
41.48012,-138.76098
41.47787,-138.76507
41.47577,-138.76908
41.47342,-138.77377
41.47163,-138.77685
41.46905,-138.78147
41.46687,-138.78555
41.46467,-138.78977
41.46248,-138.79378
41.46025,-138.79800
41.45805,-138.80217
41.45585,-138.80645
41.45370,-138.81047
41.45135,-138.81477
41.44920,-138.81873
41.44665,-138.82350
41.44445,-138.82763
41.43707,-138.84163
41.43415,-138.84725
41.43140,-138.85260
41.10835,-139.45385
41.03767,-139.57268
