58.75498,-138.00451
58.75890,-138.01119
58.76600,-138.02320
58.77545,-138.03952
58.77737,-138.04278
58.94904,-138.33821
58.95112,-138.34196
58.95293,-138.34529
58.95548,-138.35027
59.00756,-138.47511
59.00989,-138.48128
59.01420,-138.49249
59.01633,-138.49915
59.01824,-138.50507
59.01941,-138.50886
59.02108,-138.51407
59.02323,-138.52102
59.02439,-138.52473
59.02586,-138.52936
59.02776,-138.53550
59.03095,-138.54566
59.03287,-138.55167
59.03615,-138.56186
59.03781,-138.56714
59.04158,-138.57914
59.04381,-138.58647
59.04559,-138.59219
59.04693,-138.59661
59.04813,-138.60074
59.04927,-138.60477
59.05053,-138.60927
59.05411,-138.62202
59.05516,-138.62586
59.05701,-138.63236
59.05818,-138.63650
59.06443,-138.65917
59.06571,-138.66382
59.06702,-138.66831
59.06820,-138.67255
59.06995,-138.67886
59.07115,-138.68300
59.07224,-138.68692
59.07346,-138.69100
59.07507,-138.69670
59.07630,-138.70098
59.07787,-138.70668
59.08163,-138.71992
59.08291,-138.72441
59.08412,-138.72885
59.08524,-138.73279
59.08641,-138.73690
59.08802,-138.74255
59.08951,-138.74767
59.09096,-138.75252
59.09403,-138.76311
59.09521,-138.76709
59.09647,-138.77126
59.09773,-138.77551
59.09923,-138.78056
59.10094,-138.78614
59.10219,-138.79049
59.10590,-138.80299
59.10738,-138.80798
59.10874,-138.81238
59.11004,-138.81661
59.11168,-138.82229
59.11299,-138.82660
59.11424,-138.83093
59.11571,-138.83597
59.11701,-138.84027
59.11818,-138.84433
59.11929,-138.84820
59.12059,-138.85259
59.12345,-138.86233
59.12471,-138.86661
59.12595,-138.87085
59.12699,-138.87447
59.12825,-138.87868
59.12945,-138.88281
59.13088,-138.88759
59.13205,-138.89167
59.13319,-138.89549
59.13459,-138.89997
59.13583,-138.90434
59.13813,-138.91214
59.13940,-138.91627
59.14139,-138.92294
59.14263,-138.92702
59.14398,-138.93121
59.14679,-138.94064
59.14956,-138.94986
59.15076,-138.95388
59.15196,-138.95796
59.15320,-138.96213
59.15449,-138.96629
59.15750,-138.97657
59.16104,-138.98855
59.16213,-138.99221
59.16329,-138.99619
59.16439,-138.99998
59.16613,-139.00580
59.16732,-139.00979
59.16842,-139.01363
59.17002,-139.01909
59.17263,-139.02794
59.17389,-139.03210
59.17512,-139.03636
59.17706,-139.04313
59.17832,-139.04731
59.18261,-139.06129
59.18585,-139.07225
59.18714,-139.07644
59.18842,-139.08083
59.18971,-139.08501
59.19100,-139.08936
59.19223,-139.09348
59.19405,-139.09954
59.19599,-139.10595
59.19828,-139.11373
59.20215,-139.12694
59.20690,-139.14345
59.20995,-139.15394
59.21118,-139.15799
59.21373,-139.16692
59.23815,-139.24973
59.24114,-139.25966
59.24373,-139.26838
59.31828,-139.50990
59.35347,-139.62394
59.35689,-139.63506
59.36552,-139.66245
59.36986,-139.67598
59.37222,-139.68351
59.37395,-139.68914
59.37676,-139.69831
59.38431,-139.72355
59.38798,-139.73597
59.39039,-139.74407
59.40167,-139.78072
59.40417,-139.78877
59.40807,-139.80133
59.40993,-139.80714
59.41275,-139.81638
59.41396,-139.82083
59.41537,-139.82594
59.41674,-139.83105
59.41887,-139.83875
59.42063,-139.84510
59.42197,-139.85010
59.42305,-139.85402
59.42413,-139.85795
59.42549,-139.86284
59.42782,-139.87172
59.42910,-139.87624
59.43059,-139.88190
59.43183,-139.88622
59.43302,-139.89057
59.43418,-139.89505
59.43521,-139.89901
59.43641,-139.90327
59.43744,-139.90729
59.43852,-139.91177
59.43903,-139.91577
59.43925,-139.92049
59.43903,-139.92679
59.44237,-139.92948
59.44218,-139.93320
59.44091,-139.93687
59.43970,-139.94151
59.43889,-139.94592
59.43847,-139.95180
59.43840,-139.95569
59.43834,-139.95969
59.43796,-139.96388
59.43724,-139.97145
59.43677,-139.97572
59.43630,-139.98004
59.43590,-139.98406
59.43579,-139.98797
59.43601,-139.99187
59.43666,-139.99670
59.43747,-140.00104
59.43829,-140.00531
59.43902,-140.00948
59.44006,-140.01508
59.44100,-140.02008
59.44188,-140.02504
59.44277,-140.03001
59.44391,-140.03611
59.44462,-140.03994
59.44545,-140.04465
59.44620,-140.04861
59.44705,-140.05319
59.44783,-140.05745
59.44883,-140.06287
59.44964,-140.06705
59.45044,-140.07137
59.45108,-140.07513
59.45186,-140.07945
59.45273,-140.08425
59.45354,-140.08855
59.45468,-140.09528
59.45545,-140.09973
59.45653,-140.10590
59.45730,-140.11011
59.45802,-140.11444
59.45886,-140.11895
59.45985,-140.12445
59.46054,-140.12862
59.46141,-140.13383
59.46223,-140.13817
59.46338,-140.14486
59.46456,-140.15179
59.46534,-140.15598
59.46614,-140.16051
59.46690,-140.16491
59.46753,-140.16875
59.46830,-140.17319
59.46937,-140.17925
59.47003,-140.18306
59.47068,-140.18682
59.47273,-140.19866
59.47363,-140.20367
59.47448,-140.20861
59.47606,-140.21778
59.47687,-140.22235
59.47762,-140.22671
59.47871,-140.23297
59.47962,-140.23808
59.48060,-140.24363
59.48132,-140.24774
59.48206,-140.25186
59.48327,-140.25875
59.48404,-140.26316
59.48654,-140.27691
59.48729,-140.28107
59.48849,-140.28783
59.48927,-140.29230
59.49103,-140.30181
59.49272,-140.31122
59.49388,-140.31759
59.49576,-140.32765
59.50221,-140.36271
59.50536,-140.38020
59.50756,-140.39232
59.50865,-140.39866
59.51008,-140.40702
59.51107,-140.41273
59.51542,-140.43785
59.52307,-140.48134
59.52407,-140.48726
59.52521,-140.49393
59.52656,-140.50120
59.52819,-140.50974
59.53130,-140.52639
59.53439,-140.54273
59.53717,-140.55726
59.53851,-140.56453
59.54049,-140.57517
59.54324,-140.58941
59.54527,-140.60025
59.54796,-140.61460
59.55053,-140.62846
59.55140,-140.63305
59.55278,-140.64016
59.55534,-140.65624
59.55633,-140.67082
59.55700,-140.68236
59.55759,-140.69416
59.55855,-140.70373
59.56115,-140.73297
59.56213,-140.75901
59.56324,-140.78869
59.56402,-140.80772
59.56453,-140.81923
59.56627,-140.86033
59.56837,-140.90569
59.56875,-140.91357
59.56905,-140.92162
59.56929,-140.92722
59.56969,-140.93779
59.56990,-140.94346
59.57128,-140.98460
59.57155,-140.99342
59.57207,-141.00797
