59.01993,-139.49754
59.06883,-139.64224
59.14356,-139.90087
59.17714,-140.03209
59.18104,-140.04601
59.19057,-140.07935
59.19838,-140.10709
59.20161,-140.11868
59.20367,-140.12622
59.21371,-140.16184
59.21643,-140.17156
59.23310,-140.25795
59.23575,-140.27880
59.23867,-140.29857
59.24841,-140.36280
59.25046,-140.37913
59.25345,-140.39889
59.25522,-140.40935
59.25606,-140.41407
59.26502,-140.46551
59.27706,-140.53678
59.28092,-140.55864
59.30333,-140.69510
59.30855,-140.72682
59.31133,-140.74444
59.31558,-140.77136
59.34402,-140.92784
59.34587,-140.93754
59.34987,-140.95940
59.35378,-140.98022
59.35641,-140.99510
59.35903,-141.01009
59.36019,-141.01687
59.36183,-141.02651
59.36453,-141.04279
59.36736,-141.05926
59.37407,-141.09765
59.37568,-141.10657
59.37655,-141.11145
59.38052,-141.13247
59.40020,-141.25912
59.40446,-141.29555
59.40735,-141.31949
59.43242,-141.49717
59.43838,-141.53252
59.44259,-141.55488
59.44611,-141.57584
59.44762,-141.58507
59.45115,-141.61209
59.45529,-141.65421
59.45589,-141.66071
59.45666,-141.66853
59.46533,-141.75226
59.46700,-141.76654
59.46952,-141.78716
59.47168,-141.80602
59.47240,-141.81205
59.47447,-141.82971
59.47514,-141.83521
59.48376,-141.90376
59.48458,-141.90985
59.48604,-141.92041
59.48840,-141.93653
59.49071,-141.95234
59.49406,-141.97860
59.49550,-141.98929
59.49763,-142.00458
59.50025,-142.02340
59.50287,-142.04168
59.50490,-142.05644
59.50711,-142.07257
59.50944,-142.09021
59.51055,-142.09996
59.51136,-142.10754
59.51224,-142.11640
59.51695,-142.16907
59.51786,-142.18111
59.51830,-142.18720
59.51899,-142.19707
59.51932,-142.20166
59.51973,-142.20784
59.52082,-142.22515
59.52227,-142.25357
59.52296,-142.26665
59.52385,-142.28335
59.52455,-142.29726
59.52520,-142.31007
59.52547,-142.31614
59.52623,-142.33359
59.52647,-142.33967
59.52693,-142.35155
59.52733,-142.36547
59.52751,-142.37166
59.52776,-142.38010
59.52839,-142.39783
59.52916,-142.41662
59.52988,-142.43173
59.53072,-142.45062
59.53096,-142.45593
59.53180,-142.46780
59.53331,-142.48656
59.53776,-142.53814
59.54255,-142.59642
59.54312,-142.60307
59.54847,-142.67356
59.53014,-143.17362
59.51931,-143.01894
59.51589,-142.92003
59.49247,-142.45155
59.48855,-142.40877
59.48640,-142.37978
59.48521,-142.36229
59.48161,-142.32754
59.48075,-142.32054
59.47594,-142.28469
59.47057,-142.24630
59.46026,-142.15091
59.45764,-142.11766
59.45692,-142.10215
59.45051,-142.01663
59.44459,-141.96343
59.44260,-141.94619
59.44053,-141.92878
59.43356,-141.88423
59.43177,-141.87371
59.42301,-141.81945
59.41873,-141.79338
59.41679,-141.78178
59.41511,-141.77201
59.41321,-141.76063
59.37469,-141.49382
59.37358,-141.48648
59.35666,-141.37999
59.35063,-141.34133
59.34345,-141.29511
59.34143,-141.28319
59.32877,-141.21255
59.31997,-141.15954
59.31220,-141.11293
59.30764,-141.08466
59.29653,-141.01849
59.29539,-141.01215
59.28980,-140.97800
59.27937,-140.91787
59.27445,-140.88925
59.26751,-140.84488
59.25843,-140.78584
59.24784,-140.72024
59.24282,-140.69068
59.23271,-140.62686
59.22821,-140.59745
59.21573,-140.51284
59.21406,-140.50032
59.20999,-140.46991
59.20398,-140.42260
59.19911,-140.38653
59.19609,-140.36324
59.19462,-140.35074
59.18993,-140.31045
59.18870,-140.29950
59.18712,-140.28522
59.18271,-140.24675
59.18019,-140.22497
59.17833,-140.20846
59.17767,-140.20271
59.17614,-140.18869
59.17460,-140.17432
59.17315,-140.16106
59.17078,-140.13939
59.17013,-140.13361
59.16534,-140.08995
59.15984,-140.04023
59.15913,-140.03446
59.15732,-140.01803
59.15505,-139.99920
59.14971,-139.95111
59.14040,-139.88439
59.13676,-139.86675
59.13220,-139.84449
59.12630,-139.81610
59.12136,-139.79443
59.11238,-139.76294
59.10013,-139.72433
59.08727,-139.68309
58.97948,-139.33641
58.96781,-139.30001
58.96565,-139.29357
58.96097,-139.27947
58.95933,-139.27449
58.95336,-139.25679
58.94849,-139.24254
58.94628,-139.23496
58.94257,-139.22199
58.93979,-139.21218
58.93638,-139.20001
58.93486,-139.19462
58.93273,-139.18713
58.93074,-139.18012
58.92735,-139.16782
58.92591,-139.16265
58.92206,-139.14910
58.89860,-139.06955
58.89431,-139.05615
58.88690,-139.03262
58.87833,-139.00349
58.87340,-138.98700
58.87169,-138.98104
58.86839,-138.96980
58.86103,-138.94536
58.85450,-138.92531
58.85074,-138.91396
58.84435,-138.89483
58.82189,-138.82494
58.81981,-138.81842
58.81724,-138.81057
58.81533,-138.80491
58.81332,-138.79910
58.78956,-138.73016
58.78553,-138.71830
58.78361,-138.71256
58.77721,-138.69079
58.77574,-138.68564
58.77340,-138.67762
58.77119,-138.67040
58.76240,-138.64200
58.75729,-138.62522
58.75444,-138.61567
58.75257,-138.60917
58.74781,-138.59262
58.73585,-138.55079
58.73441,-138.54558
58.73190,-138.53671
58.72748,-138.52106
58.72309,-138.50571
58.72105,-138.49836
58.71458,-138.47586
58.71247,-138.46883
58.70823,-138.45436
58.70652,-138.44858
58.70434,-138.44146
58.70085,-138.43017
58.69893,-138.42469
58.69635,-138.41729
58.69462,-138.41252
58.69260,-138.40692
58.68828,-138.39523
58.68677,-138.39107
58.68404,-138.38351
58.68206,-138.37793
58.67781,-138.36609
58.67538,-138.35919
58.67267,-138.35149
58.66967,-138.34294
58.66698,-138.33506
58.66226,-138.32163
58.66055,-138.31673
58.65887,-138.31178
58.65672,-138.30557
58.65177,-138.29167
58.64950,-138.28552
58.64314,-138.26778
58.63479,-138.24053
58.63319,-138.23456
58.63180,-138.22951
58.62780,-138.21490
58.62573,-138.20748
58.61355,-138.16599
58.96446,-140.98725
58.98578,-141.09880
59.04351,-141.46026
59.04529,-141.46781
59.08019,-141.62642
59.09698,-141.70674
59.18214,-142.18687
59.19280,-142.24637
59.21360,-142.34103
59.21571,-142.35033
59.22130,-142.37410
59.22814,-142.40205
59.24154,-142.45530
