44.22546,-138.00183
44.22738,-138.00663
44.22937,-138.01148
44.23136,-138.01632
44.23365,-138.02182
44.23533,-138.02593
44.23734,-138.03082
44.23927,-138.03559
44.24124,-138.04043
44.24319,-138.04534
44.24518,-138.05019
44.24710,-138.05507
44.24897,-138.05991
44.25080,-138.06475
44.25268,-138.06963
44.25677,-138.08022
44.25889,-138.08564
44.26104,-138.09126
44.26295,-138.09615
44.26483,-138.10105
44.26669,-138.10591
44.26857,-138.11081
44.27052,-138.11578
44.27242,-138.12071
44.27713,-138.13256
44.27938,-138.13826
44.28103,-138.14242
44.28355,-138.14865
44.28551,-138.15365
44.28794,-138.15991
44.28983,-138.16492
44.29170,-138.16974
44.29364,-138.17472
44.29554,-138.17973
44.29765,-138.18532
44.29957,-138.19034
44.30143,-138.19532
44.30379,-138.20181
44.30561,-138.20677
44.30848,-138.21469
44.31035,-138.21975
44.31754,-138.23906
