35.93948,-140.88924
35.93579,-140.84033
35.93523,-140.83318
35.92529,-140.66610
35.92517,-140.66084
35.92500,-140.65605
35.91897,-140.47087
35.91868,-140.46418
35.91247,-140.35409
35.90854,-140.28820
35.90796,-140.27837
35.90766,-140.27387
35.90671,-140.26972
35.90713,-140.26342
35.90684,-140.25881
35.90622,-140.24772
35.90592,-140.24311
35.90563,-140.23837
35.90539,-140.23380
35.90518,-140.22983
35.90501,-140.22517
35.90470,-140.22054
35.90431,-140.21451
35.90201,-140.17480
35.90157,-140.16805
35.90024,-140.14143
35.89631,-140.07092
35.89604,-140.06626
35.89575,-140.06158
35.89554,-140.05671
35.89517,-140.05225
35.89487,-140.04626
35.89245,-139.98835
35.89149,-139.95444
35.88964,-139.91395
35.88946,-139.90945
35.88383,-139.79945
35.88166,-139.75821
35.87878,-139.70554
35.85145,-139.02199
35.84552,-138.85818
35.84537,-138.85327
35.84523,-138.84849
35.84507,-138.84313
35.84473,-138.83505
35.84454,-138.83016
35.84444,-138.82545
35.84418,-138.81930
35.84393,-138.80905
35.83303,-138.46291
35.83165,-138.41592
35.83150,-138.41095
35.83129,-138.40462
35.83113,-138.39980
35.83101,-138.39472
35.83078,-138.38989
35.83056,-138.38498
35.83028,-138.38003
35.82993,-138.37528
35.82960,-138.37031
35.82915,-138.36470
35.82876,-138.35982
35.82837,-138.35485
35.82784,-138.34785
35.82741,-138.34288
35.82705,-138.33796
35.82665,-138.33229
35.82628,-138.32747
35.82584,-138.32256
35.82549,-138.31769
35.82499,-138.31204
35.82463,-138.30715
35.82417,-138.30216
35.82373,-138.29727
35.82325,-138.29242
35.82281,-138.28753
35.82241,-138.28260
35.82201,-138.27784
35.82167,-138.27296
35.82131,-138.26806
35.82090,-138.26318
35.82045,-138.25838
35.81978,-138.25133
35.81893,-138.24232
35.81804,-138.23194
35.81607,-138.21322
35.81551,-138.20829
35.81497,-138.20352
35.81036,-138.16010
35.80862,-138.14287
